2024-07-11 13:51:52.565996,Drowsiness detected
2024-07-11 13:51:52.617016,Drowsiness detected
2024-07-11 13:51:52.655688,Drowsiness detected
2024-07-11 13:51:52.691852,Drowsiness detected
2024-07-11 13:51:52.726975,Drowsiness detected
2024-07-11 13:51:52.757882,Drowsiness detected
2024-07-11 13:51:52.786087,Drowsiness detected
2024-07-11 13:51:52.816525,Drowsiness detected
2024-07-11 13:51:52.845532,Drowsiness detected
2024-07-11 13:51:52.875189,Drowsiness detected
2024-07-11 13:51:52.901214,Drowsiness detected
2024-07-11 13:51:52.926760,Drowsiness detected
2024-07-11 13:51:52.953741,Drowsiness detected
2024-07-11 13:51:52.981399,Drowsiness detected
2024-07-11 13:51:53.020017,Drowsiness detected
2024-07-11 13:51:53.055936,Drowsiness detected
2024-07-11 13:51:53.089410,Drowsiness detected
2024-07-11 13:51:53.122345,Drowsiness detected
2024-07-11 13:51:53.159885,Drowsiness detected
2024-07-11 13:51:53.200253,Drowsiness detected
2024-07-11 13:51:53.283599,Drowsiness detected
2024-07-11 13:51:53.337096,Drowsiness detected
2024-07-11 13:51:54.096715,Drowsiness detected
2024-07-11 13:51:54.129374,Drowsiness detected
2024-07-11 13:51:55.199075,Drowsiness detected
2024-07-11 13:51:55.240733,Drowsiness detected
2024-07-11 13:51:55.272620,Drowsiness detected
2024-07-11 13:51:55.311893,Drowsiness detected
2024-07-11 13:51:55.351607,Drowsiness detected
2024-07-11 13:51:55.393093,Drowsiness detected
2024-07-11 13:51:55.426512,Drowsiness detected
2024-07-11 13:51:55.463632,Drowsiness detected
2024-07-11 13:51:55.499548,Drowsiness detected
2024-07-11 13:51:55.530259,Drowsiness detected
2024-07-11 13:51:57.186858,Yawn detected
2024-07-11 13:51:57.221265,Yawn detected
2024-07-11 13:51:57.257911,Yawn detected
2024-07-11 13:51:57.293822,Yawn detected
2024-07-11 13:51:57.331645,Yawn detected
2024-07-11 13:51:57.373007,Yawn detected
2024-07-11 13:51:57.409458,Drowsiness detected
2024-07-11 13:51:57.411464,Yawn detected
2024-07-11 13:51:57.451610,Drowsiness detected
2024-07-11 13:51:57.453602,Yawn detected
2024-07-11 13:51:57.492428,Drowsiness detected
2024-07-11 13:51:57.495432,Yawn detected
2024-07-11 13:51:57.543840,Drowsiness detected
2024-07-11 13:51:57.545871,Yawn detected
2024-07-11 13:51:57.592530,Drowsiness detected
2024-07-11 13:51:57.594533,Yawn detected
2024-07-11 13:51:57.635061,Drowsiness detected
2024-07-11 13:51:57.636060,Yawn detected
2024-07-11 13:51:57.672928,Drowsiness detected
2024-07-11 13:51:57.674930,Yawn detected
2024-07-11 13:51:57.706508,Drowsiness detected
2024-07-11 13:51:57.708960,Yawn detected
2024-07-11 13:51:57.748636,Drowsiness detected
2024-07-11 13:51:57.750647,Yawn detected
2024-07-11 13:51:57.799233,Drowsiness detected
2024-07-11 13:51:57.801233,Yawn detected
2024-07-11 13:51:57.842454,Drowsiness detected
2024-07-11 13:51:57.844442,Yawn detected
2024-07-11 13:51:57.891765,Drowsiness detected
2024-07-11 13:51:57.894747,Yawn detected
2024-07-11 13:51:57.952041,Drowsiness detected
2024-07-11 13:51:57.953040,Yawn detected
2024-07-11 13:51:58.001308,Drowsiness detected
2024-07-11 13:51:58.003307,Yawn detected
2024-07-11 13:51:58.048951,Drowsiness detected
2024-07-11 13:51:58.050964,Yawn detected
2024-07-11 13:51:58.165030,Drowsiness detected
2024-07-11 13:51:58.170561,Yawn detected
2024-07-11 13:51:58.234851,Drowsiness detected
2024-07-11 13:51:58.236851,Yawn detected
2024-07-11 13:51:58.283692,Drowsiness detected
2024-07-11 13:51:58.285813,Yawn detected
2024-07-11 13:51:58.316619,Drowsiness detected
2024-07-11 13:51:58.318627,Yawn detected
2024-07-11 13:51:58.357860,Drowsiness detected
2024-07-11 13:51:58.359906,Yawn detected
2024-07-11 13:51:58.390064,Drowsiness detected
2024-07-11 13:51:58.393001,Yawn detected
2024-07-11 13:51:58.422596,Drowsiness detected
2024-07-11 13:51:58.424303,Yawn detected
2024-07-11 13:51:58.462812,Drowsiness detected
2024-07-11 13:51:58.466315,Yawn detected
2024-07-11 13:51:58.501514,Drowsiness detected
2024-07-11 13:51:58.503519,Yawn detected
2024-07-11 13:51:58.542910,Drowsiness detected
2024-07-11 13:51:58.546636,Yawn detected
2024-07-11 13:51:58.576532,Drowsiness detected
2024-07-11 13:51:58.579051,Yawn detected
2024-07-11 13:51:58.609246,Drowsiness detected
2024-07-11 13:51:58.611395,Yawn detected
2024-07-11 13:51:58.639276,Drowsiness detected
2024-07-11 13:51:58.640275,Yawn detected
2024-07-11 13:51:58.666269,Drowsiness detected
2024-07-11 13:51:58.668804,Yawn detected
2024-07-11 13:51:58.697805,Yawn detected
2024-07-11 13:51:58.863812,Yawn detected
2024-07-11 13:51:58.933785,Yawn detected
2024-07-11 13:51:58.966929,Yawn detected
2024-07-11 13:51:59.005313,Yawn detected
2024-07-11 13:51:59.051702,Yawn detected
2024-07-11 13:51:59.098054,Yawn detected
2024-07-11 13:51:59.145099,Yawn detected
2024-07-11 13:51:59.196242,Yawn detected
2024-07-11 13:51:59.243883,Yawn detected
2024-07-11 13:51:59.292815,Yawn detected
2024-07-11 13:51:59.339302,Yawn detected
2024-07-11 13:51:59.382433,Yawn detected
2024-07-11 13:51:59.429320,Yawn detected
2024-07-11 13:51:59.471620,Yawn detected
2024-07-11 13:51:59.520261,Yawn detected
2024-07-11 13:51:59.550573,Yawn detected
2024-07-11 13:51:59.578111,Yawn detected
2024-07-11 13:51:59.606088,Yawn detected
2024-07-11 13:51:59.639279,Yawn detected
2024-07-11 13:51:59.678041,Yawn detected
2024-07-11 13:51:59.799690,Yawn detected
2024-07-11 13:51:59.840337,Yawn detected
2024-07-11 13:51:59.928562,Yawn detected
2024-07-11 13:51:59.996069,Yawn detected
2024-07-11 13:52:00.046647,Yawn detected
2024-07-11 13:52:00.085138,Yawn detected
2024-07-11 13:52:00.143940,Yawn detected
2024-07-11 13:52:00.173999,Yawn detected
2024-07-11 13:52:00.221057,Yawn detected
2024-07-11 13:52:00.258068,Yawn detected
2024-07-11 13:52:00.295333,Yawn detected
2024-07-11 13:52:00.332060,Yawn detected
2024-07-11 13:52:00.360864,Yawn detected
2024-07-11 13:52:00.395807,Yawn detected
2024-07-11 13:52:00.431159,Yawn detected
2024-07-11 13:52:00.469590,Yawn detected
2024-07-11 13:52:00.503502,Yawn detected
2024-07-11 13:52:00.539525,Yawn detected
2024-07-11 13:52:00.579026,Yawn detected
2024-07-11 13:52:00.612692,Yawn detected
2024-07-11 13:52:00.649291,Yawn detected
2024-07-11 13:52:00.687956,Yawn detected
2024-07-11 13:52:00.735580,Yawn detected
2024-07-11 13:52:00.783778,Yawn detected
2024-07-11 13:52:00.830693,Yawn detected
2024-07-11 13:52:00.873983,Yawn detected
2024-07-11 13:52:00.912017,Yawn detected
2024-07-11 13:52:00.955438,Yawn detected
2024-07-11 13:52:00.987734,Yawn detected
2024-07-11 13:52:01.867951,Yawn detected
2024-07-11 13:52:01.903969,Yawn detected
2024-07-11 13:52:02.104136,Drowsiness detected
2024-07-11 13:52:02.151914,Drowsiness detected
2024-07-11 13:52:02.200243,Drowsiness detected
2024-07-11 13:52:02.250988,Drowsiness detected
2024-07-11 13:52:02.299061,Drowsiness detected
2024-07-11 13:52:02.346203,Drowsiness detected
2024-07-11 13:52:02.379814,Drowsiness detected
2024-07-11 13:52:02.415974,Drowsiness detected
2024-07-11 13:52:02.448172,Drowsiness detected
2024-07-11 13:52:02.482630,Drowsiness detected
2024-07-11 13:52:02.875257,Drowsiness detected
2024-07-11 13:52:02.909365,Drowsiness detected
2024-07-11 13:52:02.939471,Drowsiness detected
2024-07-11 13:52:02.974437,Drowsiness detected
2024-07-11 13:52:03.681410,Drowsiness detected
2024-07-11 13:52:03.726168,Drowsiness detected
2024-07-11 13:52:03.763050,Drowsiness detected
2024-07-11 13:52:03.812785,Drowsiness detected
2024-07-11 13:52:03.845861,Drowsiness detected
2024-07-11 13:52:03.891048,Drowsiness detected
2024-07-11 13:52:03.936572,Drowsiness detected
2024-07-11 13:52:03.974454,Drowsiness detected
2024-07-11 13:52:04.004610,Drowsiness detected
2024-07-11 13:52:04.042718,Drowsiness detected
2024-07-11 13:52:04.073106,Drowsiness detected
2024-07-11 13:52:04.107899,Drowsiness detected
2024-07-11 13:52:04.149341,Drowsiness detected
2024-07-11 13:52:04.200689,Drowsiness detected
2024-07-11 13:52:04.241943,Drowsiness detected
2024-07-11 13:52:04.291080,Drowsiness detected
2024-07-11 13:52:04.340010,Drowsiness detected
2024-07-11 13:52:04.392283,Drowsiness detected
2024-07-11 13:52:04.436616,Drowsiness detected
2024-07-11 13:52:04.484474,Drowsiness detected
2024-07-11 13:52:04.532846,Drowsiness detected
2024-07-11 13:52:04.568600,Drowsiness detected
2024-07-11 13:52:04.620413,Drowsiness detected
2024-07-11 13:52:04.705460,Drowsiness detected
2024-07-11 13:52:04.761508,Drowsiness detected
2024-07-11 13:52:04.814158,Drowsiness detected
2024-07-11 13:52:04.964356,Drowsiness detected
2024-07-11 13:52:05.104848,Drowsiness detected
2024-07-11 13:52:05.166914,Drowsiness detected
2024-07-11 13:52:05.209550,Drowsiness detected
2024-07-11 13:52:05.249425,Drowsiness detected
2024-07-11 13:52:05.832172,Drowsiness detected
2024-07-11 13:52:05.875841,Drowsiness detected
2024-07-11 13:52:05.922377,Drowsiness detected
2024-07-11 13:52:05.953211,Drowsiness detected
2024-07-11 13:52:05.989043,Drowsiness detected
2024-07-11 13:52:06.032440,Drowsiness detected
2024-07-11 13:52:06.072656,Drowsiness detected
2024-07-11 13:52:06.109622,Drowsiness detected
2024-07-11 13:52:06.557743,Drowsiness detected
2024-07-11 13:52:06.587829,Drowsiness detected
2024-07-11 13:52:06.616586,Drowsiness detected
2024-07-11 13:52:06.645301,Drowsiness detected
2024-07-11 13:52:06.684628,Drowsiness detected
2024-07-11 13:52:06.727732,Drowsiness detected
2024-07-11 13:52:06.770061,Drowsiness detected
2024-07-11 13:52:06.810987,Drowsiness detected
2024-07-11 13:52:06.841898,Drowsiness detected
2024-07-11 13:52:06.871099,Drowsiness detected
2024-07-11 13:52:06.909411,Drowsiness detected
2024-07-11 13:52:06.946445,Drowsiness detected
2024-07-11 13:52:06.984685,Drowsiness detected
2024-07-11 13:52:07.012241,Drowsiness detected
2024-07-11 13:52:07.047678,Drowsiness detected
2024-07-11 13:52:07.074993,Drowsiness detected
2024-07-11 13:52:07.105602,Drowsiness detected
2024-07-11 13:52:07.143206,Drowsiness detected
2024-07-11 13:52:07.183669,Drowsiness detected
2024-07-11 13:52:07.229233,Drowsiness detected
2024-07-11 13:52:07.269219,Drowsiness detected
2024-07-11 13:52:07.316435,Drowsiness detected
2024-07-11 13:52:07.367727,Drowsiness detected
2024-07-11 13:52:07.695884,Drowsiness detected
2024-07-11 13:52:07.736110,Drowsiness detected
2024-07-11 13:52:07.773889,Drowsiness detected
2024-07-11 13:52:07.818859,Drowsiness detected
2024-07-11 13:52:07.868062,Drowsiness detected
2024-07-11 13:52:07.912645,Drowsiness detected
2024-07-11 13:52:07.956650,Drowsiness detected
2024-07-11 13:52:08.002843,Drowsiness detected
2024-07-11 13:52:08.039434,Drowsiness detected
2024-07-11 13:52:08.081149,Drowsiness detected
2024-07-11 13:52:08.125574,Drowsiness detected
2024-07-11 13:52:08.169116,Drowsiness detected
2024-07-11 13:52:08.203051,Drowsiness detected
2024-07-11 13:52:08.245935,Drowsiness detected
2024-07-11 13:52:08.284480,Drowsiness detected
2024-07-11 13:52:08.324855,Drowsiness detected
2024-07-11 13:52:08.373469,Drowsiness detected
2024-07-11 13:52:08.425120,Drowsiness detected
2024-07-11 13:52:08.474253,Drowsiness detected
2024-07-11 13:52:08.521611,Drowsiness detected
2024-07-11 13:52:08.608808,Drowsiness detected
2024-07-11 13:52:08.664970,Drowsiness detected
2024-07-11 13:52:08.691348,Drowsiness detected
2024-07-11 13:52:08.767077,Drowsiness detected
2024-07-11 13:52:08.908946,Drowsiness detected
2024-07-11 13:52:08.967833,Drowsiness detected
2024-07-11 13:52:16.036240,Yawn detected
2024-07-11 13:52:16.067737,Yawn detected
2024-07-11 13:52:16.101253,Yawn detected
2024-07-11 13:52:16.140783,Yawn detected
2024-07-11 13:52:16.184350,Yawn detected
2024-07-11 13:52:16.230632,Yawn detected
2024-07-11 13:52:16.279973,Yawn detected
2024-07-11 13:52:16.327761,Yawn detected
2024-07-11 13:52:16.371786,Yawn detected
2024-07-11 13:52:16.419046,Yawn detected
2024-07-11 13:52:16.452452,Yawn detected
2024-07-11 13:52:16.495466,Yawn detected
2024-07-11 13:52:16.547693,Yawn detected
2024-07-11 13:52:17.168787,Drowsiness detected
2024-07-11 13:52:17.507848,Drowsiness detected
2024-07-11 13:52:17.547607,Drowsiness detected
2024-07-11 13:52:17.645890,Drowsiness detected
2024-07-11 13:52:17.698758,Drowsiness detected
2024-07-11 13:52:17.730754,Drowsiness detected
2024-07-11 13:52:17.842923,Drowsiness detected
2024-07-11 13:52:17.883376,Drowsiness detected
2024-07-11 13:52:17.914110,Drowsiness detected
2024-07-11 13:52:18.224891,Drowsiness detected
2024-07-11 13:52:18.259071,Drowsiness detected
2024-07-11 13:52:18.332720,Drowsiness detected
2024-07-11 13:52:18.385380,Drowsiness detected
2024-07-11 13:52:18.422025,Drowsiness detected
2024-07-11 13:52:18.591117,Drowsiness detected
2024-07-11 13:52:18.717700,Drowsiness detected
2024-07-11 13:52:19.065175,Yawn detected
2024-07-11 13:52:19.112753,Yawn detected
2024-07-11 13:52:19.172933,Yawn detected
2024-07-11 13:52:19.276525,Drowsiness detected
2024-07-11 13:52:19.335659,Drowsiness detected
2024-07-11 13:52:19.440981,Drowsiness detected
2024-07-11 13:52:19.500820,Drowsiness detected
2024-07-11 13:52:19.546101,Drowsiness detected
2024-07-11 13:52:19.583198,Drowsiness detected
2024-07-11 13:52:20.051274,Drowsiness detected
2024-07-11 13:52:20.102383,Drowsiness detected
2024-07-11 13:52:20.216371,Drowsiness detected
2024-07-11 13:52:20.389885,Drowsiness detected
2024-07-11 13:52:20.439990,Drowsiness detected
2024-07-11 13:52:20.474892,Drowsiness detected
2024-07-11 13:52:20.580278,Drowsiness detected
2024-07-11 13:52:20.616551,Drowsiness detected
2024-07-11 13:52:20.731309,Drowsiness detected
2024-07-11 13:52:20.788578,Drowsiness detected
2024-07-11 13:52:20.813935,Drowsiness detected
2024-07-11 13:52:20.847852,Drowsiness detected
2024-07-11 13:52:20.940902,Drowsiness detected
2024-07-11 13:52:20.997983,Drowsiness detected
2024-07-11 13:52:21.048357,Drowsiness detected
2024-07-11 13:52:21.088698,Drowsiness detected
2024-07-11 13:52:21.195152,Drowsiness detected
2024-07-11 13:52:21.260678,Drowsiness detected
2024-07-11 13:52:21.296113,Drowsiness detected
2024-07-11 13:52:21.392743,Drowsiness detected
2024-07-11 13:52:21.445400,Drowsiness detected
2024-07-11 13:52:21.476910,Drowsiness detected
2024-07-11 13:52:21.610398,Drowsiness detected
2024-07-11 13:52:21.664757,Drowsiness detected
2024-07-11 13:52:21.698706,Drowsiness detected
2024-07-11 13:52:21.795987,Drowsiness detected
2024-07-11 13:52:21.859563,Drowsiness detected
2024-07-11 13:52:21.956112,Drowsiness detected
2024-07-11 13:52:22.010389,Drowsiness detected
2024-07-11 13:52:22.039703,Drowsiness detected
2024-07-11 13:52:22.067566,Drowsiness detected
2024-07-11 13:52:22.095048,Drowsiness detected
2024-07-11 13:52:22.127987,Drowsiness detected
2024-07-11 13:52:22.172497,Drowsiness detected
2024-07-11 13:52:22.212699,Drowsiness detected
2024-07-11 13:52:22.314232,Drowsiness detected
2024-07-11 13:52:22.516584,Drowsiness detected
2024-07-11 13:52:22.579486,Drowsiness detected
2024-07-11 13:52:22.656591,Drowsiness detected
2024-07-11 13:52:22.708766,Drowsiness detected
2024-07-11 13:52:22.795882,Drowsiness detected
2024-07-11 13:52:22.843993,Drowsiness detected
2024-07-11 13:52:22.943708,Drowsiness detected
2024-07-11 13:52:23.004721,Drowsiness detected
2024-07-11 13:52:23.082970,Drowsiness detected
2024-07-11 13:52:23.142957,Drowsiness detected
2024-07-11 13:52:23.246054,Drowsiness detected
2024-07-11 13:52:23.305300,Drowsiness detected
2024-07-11 13:52:23.391817,Drowsiness detected
2024-07-11 13:52:23.441941,Drowsiness detected
2024-07-11 13:52:23.499097,Drowsiness detected
2024-07-11 13:52:23.547844,Drowsiness detected
2024-07-11 13:52:23.669084,Drowsiness detected
2024-07-11 13:52:23.725658,Drowsiness detected
2024-07-11 13:52:23.803449,Drowsiness detected
2024-07-11 13:52:23.856974,Drowsiness detected
2024-07-11 13:52:24.803664,Drowsiness detected
2024-07-11 13:52:24.831103,Drowsiness detected
2024-07-11 13:52:24.943541,Drowsiness detected
2024-07-11 13:52:25.023338,Drowsiness detected
2024-07-11 13:52:25.137800,Drowsiness detected
2024-07-11 13:52:25.248941,Drowsiness detected
2024-07-11 13:52:25.318415,Drowsiness detected
2024-07-11 13:52:25.376835,Drowsiness detected
2024-07-11 13:52:25.468800,Drowsiness detected
2024-07-11 13:52:25.524237,Drowsiness detected
2024-07-11 13:52:25.621701,Drowsiness detected
2024-07-11 13:52:25.771601,Drowsiness detected
2024-07-11 13:52:25.826403,Drowsiness detected
2024-07-11 13:52:25.859789,Drowsiness detected
2024-07-11 13:52:25.901387,Drowsiness detected
2024-07-11 13:52:25.952849,Drowsiness detected
2024-07-11 13:52:26.006620,Drowsiness detected
2024-07-11 13:52:26.056808,Drowsiness detected
2024-07-11 13:52:26.093249,Drowsiness detected
2024-07-11 13:52:26.138949,Drowsiness detected
2024-07-11 13:52:26.174306,Drowsiness detected
2024-07-11 13:52:26.206366,Drowsiness detected
2024-07-11 13:52:26.254596,Drowsiness detected
2024-07-11 13:52:26.303518,Drowsiness detected
2024-07-11 13:52:26.350006,Drowsiness detected
2024-07-11 13:52:26.399737,Drowsiness detected
2024-07-11 13:52:26.451033,Drowsiness detected
2024-07-11 13:52:26.501647,Drowsiness detected
2024-07-11 13:52:26.550747,Drowsiness detected
2024-07-11 13:52:26.600354,Drowsiness detected
2024-07-11 13:52:26.650696,Drowsiness detected
2024-07-11 13:52:26.702216,Drowsiness detected
2024-07-11 13:52:26.742526,Drowsiness detected
2024-07-11 13:52:26.788886,Drowsiness detected
2024-07-11 13:52:26.834160,Drowsiness detected
2024-07-11 13:52:26.879221,Drowsiness detected
2024-07-11 13:52:26.922896,Drowsiness detected
2024-07-11 13:52:26.966185,Drowsiness detected
2024-07-11 13:52:27.007752,Drowsiness detected
2024-07-11 13:52:27.052872,Drowsiness detected
2024-07-11 13:52:27.096062,Drowsiness detected
2024-07-11 13:52:27.139406,Drowsiness detected
2024-07-11 13:52:27.185084,Drowsiness detected
2024-07-11 13:52:27.229038,Drowsiness detected
2024-07-11 13:52:27.285609,Drowsiness detected
2024-07-11 13:52:27.324247,Drowsiness detected
2024-07-11 13:52:27.366318,Drowsiness detected
2024-07-11 13:52:27.412979,Drowsiness detected
2024-07-11 13:52:27.453581,Drowsiness detected
2024-07-11 13:52:27.500542,Drowsiness detected
2024-07-11 13:52:27.543333,Drowsiness detected
2024-07-11 13:52:27.581924,Drowsiness detected
2024-07-11 13:52:27.607603,Drowsiness detected
2024-07-11 13:52:27.645811,Drowsiness detected
2024-07-11 13:52:27.692287,Drowsiness detected
2024-07-11 13:52:27.741537,Drowsiness detected
2024-07-11 13:52:27.787814,Drowsiness detected
2024-07-11 13:52:27.832237,Drowsiness detected
2024-07-11 13:52:27.873449,Drowsiness detected
2024-07-11 13:52:27.913730,Drowsiness detected
2024-07-11 13:52:27.960971,Drowsiness detected
2024-07-11 13:52:28.005837,Drowsiness detected
2024-07-11 13:52:28.048305,Drowsiness detected
2024-07-11 13:52:28.091231,Drowsiness detected
2024-07-11 13:52:28.131997,Drowsiness detected
2024-07-11 13:52:28.164378,Drowsiness detected
2024-07-11 13:52:28.209408,Drowsiness detected
2024-07-11 13:52:28.241173,Drowsiness detected
2024-07-11 13:52:28.287975,Drowsiness detected
2024-07-11 13:52:28.334781,Drowsiness detected
2024-07-11 13:52:28.368485,Drowsiness detected
2024-07-11 13:52:28.394150,Drowsiness detected
2024-07-11 13:52:28.423789,Drowsiness detected
2024-07-11 13:52:28.466258,Drowsiness detected
2024-07-11 13:52:28.515175,Drowsiness detected
2024-07-11 13:52:28.561581,Drowsiness detected
2024-07-11 13:52:28.953015,Drowsiness detected
2024-07-11 13:52:28.996084,Drowsiness detected
2024-07-11 13:52:29.116187,Drowsiness detected
2024-07-11 13:52:29.212168,Drowsiness detected
2024-07-11 13:52:29.248649,Drowsiness detected
2024-07-11 13:52:29.281789,Drowsiness detected
2024-07-11 13:52:29.328034,Drowsiness detected
2024-07-11 13:52:29.369563,Drowsiness detected
2024-07-11 13:52:29.415380,Drowsiness detected
2024-07-11 13:52:29.455191,Drowsiness detected
2024-07-11 13:52:29.499978,Drowsiness detected
2024-07-11 13:52:29.546399,Drowsiness detected
2024-07-11 13:52:29.620657,Drowsiness detected
2024-07-11 13:52:29.656310,Drowsiness detected
2024-07-11 13:52:29.760603,Drowsiness detected
2024-07-11 13:52:29.810215,Drowsiness detected
2024-07-11 13:52:29.838804,Drowsiness detected
2024-07-11 13:52:29.934032,Drowsiness detected
2024-07-11 13:52:30.057848,Drowsiness detected
2024-07-11 13:53:58.722201,Drowsiness detected
2024-07-11 13:54:02.854422,Drowsiness detected
2024-07-11 13:54:04.454275,Drowsiness detected
2024-07-11 13:54:11.670856,Drowsiness detected
2024-07-11 13:54:13.292379,Drowsiness detected
2024-07-11 13:54:15.607622,Drowsiness detected
